Serial,,OpenMP (SVE2),,OpenMP (SVE2 with faddv),,Rex,
23.503750,,5.746900,0.000000,0.526250,0.000000,1.621950,-10.167969
23.582850,,5.767800,0.000000,0.525050,0.000000,1.623500,-23.861328
23.481200,,5.789000,0.000000,0.530000,0.000000,1.620450,27.376953
23.655850,,5.780500,0.000000,0.530150,0.000000,1.576950,5.769531
23.479950,,5.781650,0.000000,0.526100,0.000000,1.612700,18.431641
=AVERAGE(A2:A6),,=AVERAGE(C2:C6),,=AVERAGE(E2:E6),,=AVERAGE(G2:G6),
